,Date,variable,value
4086,2020-07-14,Sex-Female,1704
4087,2020-07-15,Sex-Female,1725
4088,2020-07-16,Sex-Female,1748
4089,2020-07-17,Sex-Female,1761
4090,2020-07-18,Sex-Female,1779
4091,2020-07-19,Sex-Female,1782
4092,2020-07-20,Sex-Female,1801
4093,2020-07-21,Sex-Female,1821
4094,2020-07-22,Sex-Female,1836
4095,2020-07-23,Sex-Female,1853
4096,2020-07-24,Sex-Female,1872
4097,2020-07-25,Sex-Female,1876
4098,2020-07-26,Sex-Female,1887
4099,2020-07-27,Sex-Female,1908
4100,2020-07-28,Sex-Female,1944
4101,2020-07-29,Sex-Female,1965
4102,2020-07-30,Sex-Female,1991
4103,2020-07-31,Sex-Female,2010
4104,2020-08-01,Sex-Female,2017
4105,2020-08-02,Sex-Female,2020
4106,2020-08-03,Sex-Female,2039
4107,2020-08-04,Sex-Female,2060
4108,2020-08-05,Sex-Female,2073
4109,2020-08-06,Sex-Female,2091
4110,2020-08-07,Sex-Female,2106
4111,2020-08-08,Sex-Female,2112
4112,2020-08-09,Sex-Female,2120
4113,2020-08-10,Sex-Female,2143
4114,2020-08-11,Sex-Female,2166
4115,2020-08-12,Sex-Female,2199
4116,2020-08-13,Sex-Female,2217
4117,2020-08-14,Sex-Female,2230
4118,2020-08-15,Sex-Female,2234
4119,2020-08-16,Sex-Female,2238
4120,2020-08-17,Sex-Female,2256
4121,2020-08-18,Sex-Female,2282
4122,2020-08-19,Sex-Female,2307
4123,2020-08-20,Sex-Female,2327
4124,2020-08-21,Sex-Female,2348
4125,2020-08-22,Sex-Female,2351
4126,2020-08-23,Sex-Female,2358
4127,2020-08-24,Sex-Female,2382
4128,2020-08-25,Sex-Female,2403
4129,2020-08-26,Sex-Female,2422
4130,2020-08-27,Sex-Female,2432
4131,2020-08-28,Sex-Female,2446
4132,2020-08-29,Sex-Female,2449
4133,2020-08-30,Sex-Female,2455
4134,2020-08-31,Sex-Female,2476
4135,2020-09-01,Sex-Female,2488
4136,2020-09-02,Sex-Female,2511
4137,2020-09-03,Sex-Female,2529
4138,2020-09-04,Sex-Female,2537
4139,2020-09-05,Sex-Female,2539
4140,2020-09-06,Sex-Female,2549
4141,2020-09-07,Sex-Female,2554
4142,2020-09-08,Sex-Female,2580
4143,2020-09-09,Sex-Female,2602
4144,2020-09-10,Sex-Female,2623
4145,2020-09-11,Sex-Female,2634
4146,2020-09-12,Sex-Female,2639
4147,2020-09-13,Sex-Female,2655
4148,2020-09-14,Sex-Female,2674
4149,2020-09-15,Sex-Female,2688
4150,2020-09-16,Sex-Female,2698
4151,2020-09-17,Sex-Female,2702
4152,2020-09-18,Sex-Female,2702
4153,2020-09-19,Sex-Female,2711
4154,2020-09-20,Sex-Female,2721
4155,2020-09-21,Sex-Female,2736
4156,2020-09-22,Sex-Female,2746
4157,2020-09-23,Sex-Female,2762
4158,2020-09-24,Sex-Female,2780
4159,2020-09-25,Sex-Female,2784
4160,2020-09-26,Sex-Female,2788
4161,2020-09-27,Sex-Female,2790
4162,2020-09-28,Sex-Female,2808
4163,2020-09-29,Sex-Female,2819
4164,2020-09-30,Sex-Female,2826
4165,2020-10-01,Sex-Female,2834
4166,2020-10-02,Sex-Female,2840
4167,2020-10-03,Sex-Female,2842
4168,2020-10-04,Sex-Female,2845
4169,2020-10-05,Sex-Female,2856
4170,2020-10-06,Sex-Female,2865
4171,2020-10-07,Sex-Female,2869
4172,2020-10-08,Sex-Female,2875
4173,2020-10-09,Sex-Female,2884
4174,2020-10-10,Sex-Female,2884
4175,2020-10-11,Sex-Female,2885
4176,2020-10-12,Sex-Female,2894
4177,2020-10-13,Sex-Female,2900
4178,2020-10-14,Sex-Female,2906
4179,2020-10-15,Sex-Female,2919
4180,2020-10-16,Sex-Female,2925
4181,2020-10-17,Sex-Female,2933
4182,2020-10-18,Sex-Female,2933
4183,2020-10-19,Sex-Female,2947
4184,2020-10-20,Sex-Female,2958
4185,2020-10-21,Sex-Female,2965
4186,2020-10-22,Sex-Female,2970
4187,2020-10-23,Sex-Female,2976
4188,2020-10-24,Sex-Female,2977
4189,2020-10-25,Sex-Female,2979
4190,2020-10-26,Sex-Female,2984
4191,2020-10-27,Sex-Female,2989
4192,2020-10-28,Sex-Female,2987
4193,2020-10-29,Sex-Female,2988
4194,2020-10-30,Sex-Female,2995
4195,2020-10-31,Sex-Female,2996
4196,2020-11-01,Sex-Female,2997
4197,2020-11-02,Sex-Female,3006
4198,2020-11-03,Sex-Female,3016
4199,2020-11-04,Sex-Female,3028
4200,2020-11-05,Sex-Female,3037
4201,2020-11-06,Sex-Female,3041
4202,2020-11-07,Sex-Female,3041
4203,2020-11-08,Sex-Female,3044
4204,2020-11-09,Sex-Female,3055
4205,2020-11-10,Sex-Female,3061
4206,2020-11-11,Sex-Female,3062
4207,2020-11-12,Sex-Female,3071
4208,2020-11-13,Sex-Female,3078
4209,2020-11-14,Sex-Female,3080
4210,2020-11-15,Sex-Female,3082
4211,2020-11-16,Sex-Female,3090
4212,2020-11-17,Sex-Female,3111
4213,2020-11-18,Sex-Female,3117
4214,2020-11-19,Sex-Female,3132
4215,2020-11-20,Sex-Female,3143
4216,2020-11-21,Sex-Female,3145
4217,2020-11-22,Sex-Female,3150
4218,2020-11-23,Sex-Female,3177
4219,2020-11-24,Sex-Female,3194
4220,2020-11-25,Sex-Female,3208
4221,2020-11-26,Sex-Female,3220
4222,2020-11-27,Sex-Female,3225
4223,2020-11-28,Sex-Female,3234
4224,2020-11-29,Sex-Female,3242
4225,2020-11-30,Sex-Female,3263
4226,2020-12-01,Sex-Female,3285
4227,2020-12-02,Sex-Female,3301
4228,2020-12-03,Sex-Female,3326
4229,2020-12-04,Sex-Female,3346
4230,2020-12-05,Sex-Female,3354
4231,2020-12-06,Sex-Female,3362
4232,2020-12-07,Sex-Female,3391
4233,2020-12-08,Sex-Female,3413
4234,2020-12-09,Sex-Female,3438
4235,2020-12-10,Sex-Female,3458
4236,2020-12-11,Sex-Female,3484
4237,2020-12-12,Sex-Female,3494
4238,2020-12-13,Sex-Female,3511
4239,2020-12-14,Sex-Female,3551
4240,2020-12-15,Sex-Female,3604
4241,2020-12-16,Sex-Female,3644
4242,2020-12-17,Sex-Female,3684
4243,2020-12-18,Sex-Female,3711
4244,2020-12-19,Sex-Female,3731
4245,2020-12-20,Sex-Female,3731
4246,2020-12-21,Sex-Female,3746
4247,2020-12-22,Sex-Female,3786
4248,2020-12-23,Sex-Female,3903
4249,2020-12-24,Sex-Female,3903
4250,2020-12-25,Sex-Female,3960
4251,2020-12-26,Sex-Female,3971
4252,2020-12-27,Sex-Female,4003
4253,2020-12-28,Sex-Female,4095
4254,2020-12-29,Sex-Female,4210
4255,2020-12-30,Sex-Female,4324
4256,2020-12-31,Sex-Female,4405
4257,2021-01-01,Sex-Female,4459
4258,2021-01-02,Sex-Female,4498
4259,2021-01-03,Sex-Female,4530
4260,2021-01-04,Sex-Female,4626
4261,2021-01-05,Sex-Female,4722
4262,2021-01-06,Sex-Female,4803
4263,2021-01-07,Sex-Female,4940
4264,2021-01-08,Sex-Female,5033
4265,2021-01-09,Sex-Female,5101
4266,2021-01-10,Sex-Female,5150
4267,2021-01-11,Sex-Female,5259
4268,2021-01-12,Sex-Female,5343
4269,2021-01-13,Sex-Female,5453
4270,2021-01-14,Sex-Female,5548
4271,2021-01-15,Sex-Female,5629
4272,2021-01-16,Sex-Female,5658
4273,2021-01-17,Sex-Female,5688
4274,2021-01-18,Sex-Female,5762
4275,2021-01-19,Sex-Female,5867
4276,2021-01-20,Sex-Female,5953
4277,2021-01-21,Sex-Female,6043
4278,2021-01-22,Sex-Female,6132
4279,2021-01-23,Sex-Female,6157
4280,2021-01-24,Sex-Female,6169
4281,2021-01-25,Sex-Female,6284
4282,2021-01-26,Sex-Female,6395
4283,2021-01-27,Sex-Female,6495
4284,2021-01-28,Sex-Female,6568
4285,2021-01-29,Sex-Female,6695
4286,2021-01-30,Sex-Female,6750
4287,2021-01-31,Sex-Female,6781
4288,2021-02-01,Sex-Female,6850
4289,2021-02-02,Sex-Female,6942
4290,2021-02-03,Sex-Female,7032
4291,2021-02-04,Sex-Female,7116
4292,2021-02-05,Sex-Female,7186
4293,2021-02-06,Sex-Female,7220
4294,2021-02-07,Sex-Female,7252
4295,2021-02-08,Sex-Female,7336
4296,2021-02-09,Sex-Female,7391
4297,2021-02-10,Sex-Female,7461
4298,2021-02-11,Sex-Female,7752
4299,2021-02-12,Sex-Female,7827
4300,2021-02-13,Sex-Female,7852
4301,2021-02-14,Sex-Female,7866
4302,2021-02-15,Sex-Female,7910
4303,2021-02-16,Sex-Female,7964
4304,2021-02-17,Sex-Female,8010
4305,2021-02-18,Sex-Female,8061
4306,2021-02-19,Sex-Female,8110
4307,2021-02-20,Sex-Female,8145
4308,2021-02-21,Sex-Female,8151
4309,2021-02-22,Sex-Female,8228
4310,2021-02-23,Sex-Female,8639
4311,2021-02-24,Sex-Female,8685
4312,2021-02-25,Sex-Female,8743
4313,2021-02-26,Sex-Female,8772
4314,2021-02-27,Sex-Female,8803
4315,2021-02-28,Sex-Female,8818
4316,2021-03-01,Sex-Female,8852
4317,2021-03-02,Sex-Female,8904
4318,2021-03-03,Sex-Female,8945
4319,2021-03-04,Sex-Female,9006
4320,2021-03-05,Sex-Female,9042
4321,2021-03-06,Sex-Female,9049
4322,2021-03-07,Sex-Female,9053
4323,2021-03-08,Sex-Female,9073
4324,2021-03-09,Sex-Female,9130
4325,2021-03-10,Sex-Female,9168
4326,2021-03-11,Sex-Female,9206
4327,2021-03-12,Sex-Female,9222
4328,2021-03-13,Sex-Female,9237
4329,2021-03-14,Sex-Female,9236
4330,2021-03-15,Sex-Female,9264
4331,2021-03-16,Sex-Female,9280
4332,2021-03-17,Sex-Female,9318
4333,2021-03-18,Sex-Female,9347
4334,2021-03-19,Sex-Female,9369
4335,2021-03-20,Sex-Female,9378
4336,2021-03-21,Sex-Female,9382
4337,2021-03-22,Sex-Female,9402
4338,2021-03-23,Sex-Female,9432
4339,2021-03-24,Sex-Female,9459
4340,2021-03-25,Sex-Female,9476
4341,2021-03-26,Sex-Female,9481
4342,2021-03-27,Sex-Female,9479
4343,2021-03-28,Sex-Female,9481
4344,2021-03-29,Sex-Female,9492
4345,2021-03-30,Sex-Female,9502
4346,2021-03-31,Sex-Female,9492
4347,2021-04-01,Sex-Female,9539
4348,2021-04-02,Sex-Female,9557
4349,2021-04-03,Sex-Female,9558
4350,2021-04-04,Sex-Female,9560
4351,2021-04-05,Sex-Female,9564
4352,2021-04-06,Sex-Female,9581
4353,2021-04-07,Sex-Female,9610
4354,2021-04-08,Sex-Female,9626
4355,2021-04-09,Sex-Female,9638
4356,2021-04-10,Sex-Female,9644
4357,2021-04-11,Sex-Female,9644
4358,2021-04-12,Sex-Female,9658
4359,2021-04-13,Sex-Female,9683
4360,2021-04-14,Sex-Female,9689
4361,2021-04-15,Sex-Female,9708
4362,2021-04-16,Sex-Female,9714
4363,2021-04-17,Sex-Female,9714
4364,2021-04-18,Sex-Female,9721
4365,2021-04-19,Sex-Female,9734
4366,2021-04-20,Sex-Female,9749
4367,2021-04-21,Sex-Female,9765
4368,2021-04-22,Sex-Female,9780
4369,2021-04-23,Sex-Female,9785
4370,2021-04-24,Sex-Female,9786
4371,2021-04-25,Sex-Female,9789
4372,2021-04-26,Sex-Female,9799
4373,2021-04-27,Sex-Female,9807
4374,2021-04-28,Sex-Female,9817
4375,2021-04-29,Sex-Female,9823
4376,2021-04-30,Sex-Female,9836
4377,2021-05-01,Sex-Female,9839
4378,2021-05-02,Sex-Female,9839
4379,2021-05-03,Sex-Female,9845
4380,2021-05-04,Sex-Female,9851
4381,2021-05-05,Sex-Female,9851
4382,2021-05-06,Sex-Female,9862
4383,2021-05-07,Sex-Female,9869
4384,2021-05-08,Sex-Female,9871
4385,2021-05-09,Sex-Female,9872
4386,2021-05-10,Sex-Female,9878
4387,2021-05-11,Sex-Female,9885
4388,2021-05-12,Sex-Female,9893
4389,2021-05-13,Sex-Female,9899
4390,2021-05-14,Sex-Female,9903
4391,2021-05-15,Sex-Female,9906
4392,2021-05-16,Sex-Female,9908
4393,2021-05-17,Sex-Female,9913
4394,2021-05-18,Sex-Female,9920
4395,2021-05-19,Sex-Female,9933
4396,2021-05-20,Sex-Female,9942
4397,2021-05-21,Sex-Female,9950
4398,2021-05-22,Sex-Female,9952
4399,2021-05-23,Sex-Female,9953
4400,2021-05-24,Sex-Female,9956
4401,2021-05-25,Sex-Female,9962
4402,2021-05-26,Sex-Female,10008
4403,2021-05-27,Sex-Female,10015
4404,2021-05-28,Sex-Female,10015
4405,2021-05-29,Sex-Female,10014
4406,2021-05-30,Sex-Female,10016
4407,2021-05-31,Sex-Female,10017
4408,2021-06-01,Sex-Female,10020
4409,2021-06-02,Sex-Female,10022
4410,2021-06-03,Sex-Female,10029
4411,2021-06-04,Sex-Female,10033
4412,2021-06-05,Sex-Female,10033
4413,2021-06-06,Sex-Female,10035
4414,2021-06-07,Sex-Female,10043
4415,2021-06-08,Sex-Female,10045
4416,2021-06-09,Sex-Female,10044
4417,2021-06-10,Sex-Female,10044
4418,2021-06-11,Sex-Female,10044
4419,2021-06-12,Sex-Female,10046
4420,2020-03-28,Sex-Male,22
4421,2020-03-29,Sex-Male,27
4422,2020-03-30,Sex-Male,33
4423,2020-03-31,Sex-Male,39
4424,2020-04-01,Sex-Male,47
4425,2020-04-02,Sex-Male,55
4426,2020-04-03,Sex-Male,70
4427,2020-04-04,Sex-Male,79
4428,2020-04-05,Sex-Male,91
4429,2020-04-06,Sex-Male,104
4430,2020-04-07,Sex-Male,118
4431,2020-04-08,Sex-Male,129
4432,2020-04-09,Sex-Male,140
4433,2020-04-10,Sex-Male,153
4434,2020-04-11,Sex-Male,167
4435,2020-04-12,Sex-Male,183
4436,2020-04-13,Sex-Male,207
4437,2020-04-14,Sex-Male,234
4438,2020-04-15,Sex-Male,268
4439,2020-04-16,Sex-Male,287
4440,2020-04-17,Sex-Male,347
4441,2020-04-18,Sex-Male,365
4442,2020-04-19,Sex-Male,376
4443,2020-04-20,Sex-Male,396
4444,2020-04-21,Sex-Male,429
4445,2020-04-22,Sex-Male,464
4446,2020-04-23,Sex-Male,499
4447,2020-04-24,Sex-Male,523
4448,2020-04-25,Sex-Male,537
4449,2020-04-26,Sex-Male,552
4450,2020-04-27,Sex-Male,585
4451,2020-04-28,Sex-Male,613
4452,2020-04-29,Sex-Male,637
4453,2020-04-30,Sex-Male,669
4454,2020-05-01,Sex-Male,689
4455,2020-05-02,Sex-Male,696
4456,2020-05-03,Sex-Male,708
4457,2020-05-04,Sex-Male,730
4458,2020-05-05,Sex-Male,752
4459,2020-05-06,Sex-Male,802
4460,2020-05-07,Sex-Male,834
4461,2020-05-08,Sex-Male,850
4462,2020-05-09,Sex-Male,857
4463,2020-05-10,Sex-Male,876
4464,2020-05-11,Sex-Male,898
4465,2020-05-12,Sex-Male,921
4466,2020-05-13,Sex-Male,947
4467,2020-05-14,Sex-Male,968
4468,2020-05-15,Sex-Male,987
4469,2020-05-16,Sex-Male,1004
4470,2020-05-17,Sex-Male,1018
4471,2020-05-18,Sex-Male,1059
4472,2020-05-19,Sex-Male,1084
4473,2020-05-20,Sex-Male,1109
4474,2020-05-21,Sex-Male,1122
4475,2020-05-22,Sex-Male,1143
4476,2020-05-23,Sex-Male,1151
4477,2020-05-24,Sex-Male,1158
4478,2020-05-25,Sex-Male,1174
4479,2020-05-26,Sex-Male,1218
4480,2020-05-27,Sex-Male,1243
4481,2020-05-28,Sex-Male,1271
4482,2020-05-29,Sex-Male,1295
4483,2020-05-30,Sex-Male,1310
4484,2020-05-31,Sex-Male,1324
4485,2020-06-01,Sex-Male,1353
4486,2020-06-02,Sex-Male,1378
4487,2020-06-03,Sex-Male,1406
4488,2020-06-04,Sex-Male,1425
4489,2020-06-05,Sex-Male,1450
4490,2020-06-06,Sex-Male,1459
4491,2020-06-07,Sex-Male,1461
4492,2020-06-08,Sex-Male,1494
4493,2020-06-09,Sex-Male,1542
4494,2020-06-10,Sex-Male,1565
4495,2020-06-11,Sex-Male,1571
4496,2020-06-12,Sex-Male,1602
4497,2020-06-13,Sex-Male,1612
4498,2020-06-14,Sex-Male,1624
4499,2020-06-15,Sex-Male,1640
4500,2020-06-16,Sex-Male,1662
4501,2020-06-17,Sex-Male,1682
4502,2020-06-18,Sex-Male,1707
4503,2020-06-19,Sex-Male,1727
4504,2020-06-20,Sex-Male,1735
4505,2020-06-21,Sex-Male,1740
4506,2020-06-22,Sex-Male,1764
4507,2020-06-23,Sex-Male,1776
4508,2020-06-24,Sex-Male,1796
4509,2020-06-25,Sex-Male,1813
4510,2020-06-26,Sex-Male,1839
4511,2020-06-27,Sex-Male,1847
4512,2020-06-28,Sex-Male,1859
4513,2020-06-29,Sex-Male,1882
4514,2020-06-30,Sex-Male,1898
4515,2020-07-01,Sex-Male,1928
4516,2020-07-02,Sex-Male,1928
4517,2020-07-03,Sex-Male,1928
4518,2020-07-04,Sex-Male,1947
4519,2020-07-05,Sex-Male,1973
4520,2020-07-06,Sex-Male,1997
4521,2020-07-07,Sex-Male,2031
4522,2020-07-08,Sex-Male,2072
4523,2020-07-09,Sex-Male,2101
4524,2020-07-10,Sex-Male,2132
4525,2020-07-11,Sex-Male,2139
4526,2020-07-12,Sex-Male,2148
4527,2020-07-13,Sex-Male,2190
4528,2020-07-14,Sex-Male,2212
4529,2020-07-15,Sex-Male,2245
4530,2020-07-16,Sex-Male,2280
4531,2020-07-17,Sex-Male,2303
4532,2020-07-18,Sex-Male,2314
4533,2020-07-19,Sex-Male,2320
4534,2020-07-20,Sex-Male,2351
4535,2020-07-21,Sex-Male,2389
4536,2020-07-22,Sex-Male,2422
4537,2020-07-23,Sex-Male,2443
4538,2020-07-24,Sex-Male,2475
4539,2020-07-25,Sex-Male,2478
4540,2020-07-26,Sex-Male,2482
4541,2020-07-27,Sex-Male,2512
4542,2020-07-28,Sex-Male,2556
4543,2020-07-29,Sex-Male,2574
4544,2020-07-30,Sex-Male,2611
4545,2020-07-31,Sex-Male,2639
4546,2020-08-01,Sex-Male,2655
4547,2020-08-02,Sex-Male,2661
4548,2020-08-03,Sex-Male,2698
4549,2020-08-04,Sex-Male,2740
4550,2020-08-05,Sex-Male,2773
4551,2020-08-06,Sex-Male,2804
4552,2020-08-07,Sex-Male,2836
4553,2020-08-08,Sex-Male,2840
4554,2020-08-09,Sex-Male,2851
4555,2020-08-10,Sex-Male,2886
4556,2020-08-11,Sex-Male,2913
4557,2020-08-12,Sex-Male,2940
4558,2020-08-13,Sex-Male,2965
4559,2020-08-14,Sex-Male,2982
4560,2020-08-15,Sex-Male,2986
4561,2020-08-16,Sex-Male,3001
4562,2020-08-17,Sex-Male,3045
4563,2020-08-18,Sex-Male,3068
4564,2020-08-19,Sex-Male,3096
4565,2020-08-20,Sex-Male,3120
4566,2020-08-21,Sex-Male,3144
4567,2020-08-22,Sex-Male,3149
4568,2020-08-23,Sex-Male,3155
4569,2020-08-24,Sex-Male,3176
4570,2020-08-25,Sex-Male,3208
4571,2020-08-26,Sex-Male,3226
4572,2020-08-27,Sex-Male,3247
4573,2020-08-28,Sex-Male,3257
4574,2020-08-29,Sex-Male,3260
4575,2020-08-30,Sex-Male,3269
4576,2020-08-31,Sex-Male,3293
4577,2020-09-01,Sex-Male,3322
4578,2020-09-02,Sex-Male,3354
4579,2020-09-03,Sex-Male,3381
4580,2020-09-04,Sex-Male,3392
4581,2020-09-05,Sex-Male,3395
4582,2020-09-06,Sex-Male,3410
4583,2020-09-07,Sex-Male,3411
4584,2020-09-08,Sex-Male,3439
4585,2020-09-09,Sex-Male,3455
4586,2020-09-10,Sex-Male,3474
4587,2020-09-11,Sex-Male,3486
4588,2020-09-12,Sex-Male,3491
4589,2020-09-13,Sex-Male,3498
4590,2020-09-14,Sex-Male,3521
4591,2020-09-15,Sex-Male,3535
4592,2020-09-16,Sex-Male,3544
4593,2020-09-17,Sex-Male,3546
4594,2020-09-18,Sex-Male,3546
4595,2020-09-19,Sex-Male,3559
4596,2020-09-20,Sex-Male,3562
4597,2020-09-21,Sex-Male,3582
4598,2020-09-22,Sex-Male,3594
4599,2020-09-23,Sex-Male,3608
4600,2020-09-24,Sex-Male,3620
4601,2020-09-25,Sex-Male,3630
4602,2020-09-26,Sex-Male,3636
4603,2020-09-27,Sex-Male,3637
4604,2020-09-28,Sex-Male,3655
4605,2020-09-29,Sex-Male,3667
4606,2020-09-30,Sex-Male,3695
4607,2020-10-01,Sex-Male,3700
4608,2020-10-02,Sex-Male,3710
4609,2020-10-03,Sex-Male,3713
4610,2020-10-04,Sex-Male,3717
4611,2020-10-05,Sex-Male,3734
4612,2020-10-06,Sex-Male,3752
4613,2020-10-07,Sex-Male,3765
4614,2020-10-08,Sex-Male,3774
4615,2020-10-09,Sex-Male,3792
4616,2020-10-10,Sex-Male,3794
4617,2020-10-11,Sex-Male,3795
4618,2020-10-12,Sex-Male,3803
4619,2020-10-13,Sex-Male,3816
4620,2020-10-14,Sex-Male,3831
4621,2020-10-15,Sex-Male,3839
4622,2020-10-16,Sex-Male,3840
4623,2020-10-17,Sex-Male,3845
4624,2020-10-18,Sex-Male,3846
4625,2020-10-19,Sex-Male,3867
4626,2020-10-20,Sex-Male,3888
4627,2020-10-21,Sex-Male,3893
4628,2020-10-22,Sex-Male,3906
4629,2020-10-23,Sex-Male,3915
4630,2020-10-24,Sex-Male,3918
4631,2020-10-25,Sex-Male,3922
4632,2020-10-26,Sex-Male,3945
4633,2020-10-27,Sex-Male,3952
4634,2020-10-28,Sex-Male,3954
4635,2020-10-29,Sex-Male,3966
4636,2020-10-30,Sex-Male,3973
4637,2020-10-31,Sex-Male,3975
4638,2020-11-01,Sex-Male,3976
4639,2020-11-02,Sex-Male,3988
4640,2020-11-03,Sex-Male,3998
4641,2020-11-04,Sex-Male,4008
4642,2020-11-05,Sex-Male,4016
4643,2020-11-06,Sex-Male,4024
4644,2020-11-07,Sex-Male,4026
4645,2020-11-08,Sex-Male,4028
4646,2020-11-09,Sex-Male,4040
4647,2020-11-10,Sex-Male,4048
4648,2020-11-11,Sex-Male,4050
4649,2020-11-12,Sex-Male,4066
4650,2020-11-13,Sex-Male,4078
4651,2020-11-14,Sex-Male,4079
4652,2020-11-15,Sex-Male,4083
4653,2020-11-16,Sex-Male,4099
4654,2020-11-17,Sex-Male,4114
4655,2020-11-18,Sex-Male,4134
4656,2020-11-19,Sex-Male,4151
4657,2020-11-20,Sex-Male,4172
4658,2020-11-21,Sex-Male,4179
4659,2020-11-22,Sex-Male,4182
4660,2020-11-23,Sex-Male,4206
4661,2020-11-24,Sex-Male,4231
4662,2020-11-25,Sex-Male,4253
4663,2020-11-26,Sex-Male,4266
4664,2020-11-27,Sex-Male,4280
4665,2020-11-28,Sex-Male,4287
4666,2020-11-29,Sex-Male,4295
4667,2020-11-30,Sex-Male,4318
4668,2020-12-01,Sex-Male,4334
4669,2020-12-02,Sex-Male,4358
4670,2020-12-03,Sex-Male,4389
4671,2020-12-04,Sex-Male,4414
4672,2020-12-05,Sex-Male,4429
4673,2020-12-06,Sex-Male,4448
4674,2020-12-07,Sex-Male,4483
4675,2020-12-08,Sex-Male,4531
4676,2020-12-09,Sex-Male,4579
4677,2020-12-10,Sex-Male,4607
4678,2020-12-11,Sex-Male,4649
4679,2020-12-12,Sex-Male,4665
4680,2020-12-13,Sex-Male,4695
4681,2020-12-14,Sex-Male,4741
4682,2020-12-15,Sex-Male,4818
4683,2020-12-16,Sex-Male,4870
4684,2020-12-17,Sex-Male,4916
4685,2020-12-18,Sex-Male,4946
4686,2020-12-19,Sex-Male,4979
4687,2020-12-20,Sex-Male,4979
4688,2020-12-21,Sex-Male,5019
4689,2020-12-22,Sex-Male,5061
4690,2020-12-23,Sex-Male,5210
4691,2020-12-24,Sex-Male,5210
4692,2020-12-25,Sex-Male,5285
4693,2020-12-26,Sex-Male,5316
4694,2020-12-27,Sex-Male,5354
4695,2020-12-28,Sex-Male,5480
4696,2020-12-29,Sex-Male,5615
4697,2020-12-30,Sex-Male,5777
4698,2020-12-31,Sex-Male,5903
4699,2021-01-01,Sex-Male,5976
4700,2021-01-02,Sex-Male,6022
4701,2021-01-03,Sex-Male,6067
4702,2021-01-04,Sex-Male,6190
4703,2021-01-05,Sex-Male,6332
4704,2021-01-06,Sex-Male,6447
4705,2021-01-07,Sex-Male,6623
4706,2021-01-08,Sex-Male,6742
4707,2021-01-09,Sex-Male,6833
4708,2021-01-10,Sex-Male,6918
4709,2021-01-11,Sex-Male,7095
4710,2021-01-12,Sex-Male,7259
4711,2021-01-13,Sex-Male,7426
4712,2021-01-14,Sex-Male,7573
4713,2021-01-15,Sex-Male,7727
4714,2021-01-16,Sex-Male,7788
4715,2021-01-17,Sex-Male,7850
4716,2021-01-18,Sex-Male,7953
4717,2021-01-19,Sex-Male,8114
4718,2021-01-20,Sex-Male,8258
4719,2021-01-21,Sex-Male,8400
4720,2021-01-22,Sex-Male,8560
4721,2021-01-23,Sex-Male,8611
4722,2021-01-24,Sex-Male,8640
4723,2021-01-25,Sex-Male,8804
4724,2021-01-26,Sex-Male,8975
4725,2021-01-27,Sex-Male,9109
4726,2021-01-28,Sex-Male,9242
4727,2021-01-29,Sex-Male,9409
4728,2021-01-30,Sex-Male,9485
4729,2021-01-31,Sex-Male,9538
4730,2021-02-01,Sex-Male,9668
4731,2021-02-02,Sex-Male,9807
4732,2021-02-03,Sex-Male,9943
4733,2021-02-04,Sex-Male,10067
4734,2021-02-05,Sex-Male,10180
4735,2021-02-06,Sex-Male,10230
4736,2021-02-07,Sex-Male,10286
4737,2021-02-08,Sex-Male,10417
4738,2021-02-09,Sex-Male,10495
4739,2021-02-10,Sex-Male,10587
4740,2021-02-11,Sex-Male,11008
4741,2021-02-12,Sex-Male,11113
4742,2021-02-13,Sex-Male,11160
4743,2021-02-14,Sex-Male,11177
4744,2021-02-15,Sex-Male,11253
4745,2021-02-16,Sex-Male,11351
4746,2021-02-17,Sex-Male,11439
4747,2021-02-18,Sex-Male,11525
4748,2021-02-19,Sex-Male,11598
4749,2021-02-20,Sex-Male,11647
4750,2021-02-21,Sex-Male,11660
4751,2021-02-22,Sex-Male,11746
4752,2021-02-23,Sex-Male,12251
4753,2021-02-24,Sex-Male,12312
4754,2021-02-25,Sex-Male,12389
4755,2021-02-26,Sex-Male,12449
4756,2021-02-27,Sex-Male,12519
4757,2021-02-28,Sex-Male,12536
4758,2021-03-01,Sex-Male,12590
4759,2021-03-02,Sex-Male,12645
4760,2021-03-03,Sex-Male,12706
4761,2021-03-04,Sex-Male,12778
4762,2021-03-05,Sex-Male,12837
4763,2021-03-06,Sex-Male,12844
4764,2021-03-07,Sex-Male,12852
4765,2021-03-08,Sex-Male,12890
4766,2021-03-09,Sex-Male,12942
4767,2021-03-10,Sex-Male,12992
4768,2021-03-11,Sex-Male,13048
4769,2021-03-12,Sex-Male,13071
4770,2021-03-13,Sex-Male,13081
4771,2021-03-14,Sex-Male,13083
4772,2021-03-15,Sex-Male,13120
4773,2021-03-16,Sex-Male,13163
4774,2021-03-17,Sex-Male,13208
4775,2021-03-18,Sex-Male,13235
4776,2021-03-19,Sex-Male,13267
4777,2021-03-20,Sex-Male,13280
4778,2021-03-21,Sex-Male,13285
4779,2021-03-22,Sex-Male,13321
4780,2021-03-23,Sex-Male,13371
4781,2021-03-24,Sex-Male,13399
4782,2021-03-25,Sex-Male,13414
4783,2021-03-26,Sex-Male,13430
4784,2021-03-27,Sex-Male,13431
4785,2021-03-28,Sex-Male,13436
4786,2021-03-29,Sex-Male,13451
4787,2021-03-30,Sex-Male,13473
