Date,variable,Cumulative Confirmed Case Count,Newly Confirmed Case Count
8/2/20,Sex-Other,78,2
8/3/20,Sex-Other,84,6
8/4/20,Sex-Other,84,0
8/5/20,Sex-Other,84,0
8/6/20,Sex-Other,84,0
8/7/20,Sex-Other,84,0
8/8/20,Sex-Other,84,0
8/9/20,Sex-Other,85,1
8/10/20,Sex-Other,86,1
8/11/20,Sex-Other,86,0
8/12/20,Sex-Other,88,2
8/13/20,Sex-Other,93,5
8/14/20,Sex-Other,93,0
8/15/20,Sex-Other,93,0
8/16/20,Sex-Other,95,2
8/17/20,Sex-Other,95,0
8/18/20,Sex-Other,97,2
8/19/20,Sex-Other,98,1
8/20/20,Sex-Other,98,0
8/21/20,Sex-Other,98,0
8/22/20,Sex-Other,98,0
8/23/20,Sex-Other,101,3
8/24/20,Sex-Other,101,0
8/25/20,Sex-Other,102,1
8/26/20,Sex-Other,103,1
8/27/20,Sex-Other,104,1
8/28/20,Sex-Other,105,1
8/29/20,Sex-Other,110,5
8/30/20,Sex-Other,112,2
8/31/20,Sex-Other,113,1
9/1/20,Sex-Other,114,1
9/2/20,Sex-Other,115,1
9/3/20,Sex-Other,115,0
9/4/20,Sex-Other,118,3
9/5/20,Sex-Other,118,0
9/6/20,Sex-Other,118,0
9/7/20,Sex-Other,118,0
9/8/20,Sex-Other,118,0
9/9/20,Sex-Other,118,0
9/10/20,Sex-Other,120,2
9/11/20,Sex-Other,124,4
9/12/20,Sex-Other,124,0
9/13/20,Sex-Other,124,0
9/14/20,Sex-Other,124,0
9/15/20,Sex-Other,124,0
9/16/20,Sex-Other,124,0
9/17/20,Sex-Other,125,1
9/18/20,Sex-Other,126,1
9/19/20,Sex-Other,126,0
9/20/20,Sex-Other,126,0
9/21/20,Sex-Other,135,9
9/22/20,Sex-Other,135,0
9/23/20,Sex-Other,135,0
9/24/20,Sex-Other,139,4
9/25/20,Sex-Other,139,0
9/26/20,Sex-Other,139,0
9/27/20,Sex-Other,141,2
9/28/20,Sex-Other,141,0
9/29/20,Sex-Other,141,0
9/30/20,Sex-Other,141,0
10/1/20,Sex-Other,141,0
10/2/20,Sex-Other,142,1
10/3/20,Sex-Other,143,1
10/4/20,Sex-Other,143,0
10/5/20,Sex-Other,144,1
10/6/20,Sex-Other,144,0
10/7/20,Sex-Other,146,2
10/8/20,Sex-Other,146,0
10/9/20,Sex-Other,147,1
10/10/20,Sex-Other,150,3
10/11/20,Sex-Other,150,0
10/12/20,Sex-Other,150,0
10/13/20,Sex-Other,151,1
10/14/20,Sex-Other,152,1
10/15/20,Sex-Other,153,1
10/16/20,Sex-Other,154,1
10/17/20,Sex-Other,161,7
10/18/20,Sex-Other,161,0
10/19/20,Sex-Other,161,0
10/20/20,Sex-Other,161,0
10/21/20,Sex-Other,168,7
10/22/20,Sex-Other,174,6
10/23/20,Sex-Other,175,1
10/24/20,Sex-Other,175,0
10/25/20,Sex-Other,175,0
10/26/20,Sex-Other,175,0
10/27/20,Sex-Other,175,0
10/28/20,Sex-Other,175,0
10/29/20,Sex-Other,175,0
10/30/20,Sex-Other,177,2
10/31/20,Sex-Other,177,0
11/1/20,Sex-Other,177,0
11/2/20,Sex-Other,179,2
11/3/20,Sex-Other,182,3
11/4/20,Sex-Other,182,0
11/5/20,Sex-Other,182,0
11/6/20,Sex-Other,183,1
11/7/20,Sex-Other,184,1
11/8/20,Sex-Other,184,0
11/9/20,Sex-Other,185,1
11/10/20,Sex-Other,186,1
11/11/20,Sex-Other,187,1
11/12/20,Sex-Other,188,1
11/13/20,Sex-Other,188,0
11/14/20,Sex-Other,188,0
11/15/20,Sex-Other,188,0
11/16/20,Sex-Other,193,5
11/17/20,Sex-Other,194,1
11/18/20,Sex-Other,198,4
11/19/20,Sex-Other,198,0
11/20/20,Sex-Other,199,1
11/21/20,Sex-Other,200,1
11/22/20,Sex-Other,201,1
11/23/20,Sex-Other,202,1
11/24/20,Sex-Other,202,0
11/25/20,Sex-Other,202,0
11/26/20,Sex-Other,203,1
11/27/20,Sex-Other,203,0
11/28/20,Sex-Other,206,3
11/29/20,Sex-Other,207,1
11/30/20,Sex-Other,209,2
12/1/20,Sex-Other,211,2
12/2/20,Sex-Other,216,5
12/3/20,Sex-Other,216,0
12/4/20,Sex-Other,216,0
12/5/20,Sex-Other,217,1
12/6/20,Sex-Other,222,5
12/7/20,Sex-Other,222,0
12/8/20,Sex-Other,224,2
12/9/20,Sex-Other,224,0
12/10/20,Sex-Other,227,3
12/11/20,Sex-Other,231,4
12/12/20,Sex-Other,233,2
12/13/20,Sex-Other,234,1
12/14/20,Sex-Other,235,1
12/15/20,Sex-Other,238,3
12/16/20,Sex-Other,240,2
12/17/20,Sex-Other,245,5
12/18/20,Sex-Other,249,4
12/19/20,Sex-Other,254,5
12/20/20,Sex-Other,257,3
12/21/20,Sex-Other,261,4
12/22/20,Sex-Other,271,10
12/23/20,Sex-Other,272,1
12/24/20,Sex-Other,272,0
12/25/20,Sex-Other,278,6
12/26/20,Sex-Other,282,4
12/27/20,Sex-Other,287,5
12/28/20,Sex-Other,288,1
12/29/20,Sex-Other,294,6
12/30/20,Sex-Other,295,1
12/31/20,Sex-Other,301,6
1/1/21,Sex-Other,311,10
1/2/21,Sex-Other,312,1
1/3/21,Sex-Other,312,0
1/4/21,Sex-Other,317,5
1/5/21,Sex-Other,326,9
1/6/21,Sex-Other,335,9
1/7/21,Sex-Other,341,6
1/8/21,Sex-Other,343,2
1/9/21,Sex-Other,351,8
1/10/21,Sex-Other,361,10
1/11/21,Sex-Other,367,6
1/12/21,Sex-Other,368,1
1/13/21,Sex-Other,369,1
1/14/21,Sex-Other,369,0
1/15/21,Sex-Other,373,4
1/16/21,Sex-Other,379,6
1/17/21,Sex-Other,383,4
1/18/21,Sex-Other,384,1
1/19/21,Sex-Other,392,8
1/20/21,Sex-Other,396,4
1/21/21,Sex-Other,400,4
1/22/21,Sex-Other,407,7
1/23/21,Sex-Other,408,1
1/24/21,Sex-Other,416,8
1/25/21,Sex-Other,419,3
1/26/21,Sex-Other,424,5
1/27/21,Sex-Other,430,6
1/28/21,Sex-Other,437,7
1/29/21,Sex-Other,440,3
1/30/21,Sex-Other,442,2
1/31/21,Sex-Other,444,2
2/1/21,Sex-Other,447,3
2/2/21,Sex-Other,449,2
2/3/21,Sex-Other,466,17
2/4/21,Sex-Other,469,3
2/5/21,Sex-Other,471,2
2/6/21,Sex-Other,473,2
2/7/21,Sex-Other,475,2
2/8/21,Sex-Other,482,7
2/9/21,Sex-Other,486,4
2/10/21,Sex-Other,494,8
2/11/21,Sex-Other,497,3
2/12/21,Sex-Other,502,5
2/13/21,Sex-Other,505,3
2/14/21,Sex-Other,509,4
2/15/21,Sex-Other,514,5
2/16/21,Sex-Other,519,5
2/17/21,Sex-Other,520,1
2/18/21,Sex-Other,524,4
2/19/21,Sex-Other,530,6
2/20/21,Sex-Other,532,2
2/21/21,Sex-Other,535,3
2/22/21,Sex-Other,539,4
2/23/21,Sex-Other,541,2
2/24/21,Sex-Other,542,1
2/25/21,Sex-Other,546,4
2/26/21,Sex-Other,551,5
2/27/21,Sex-Other,556,5
2/28/21,Sex-Other,559,3
3/1/21,Sex-Other,559,0
3/2/21,Sex-Other,559,0
3/3/21,Sex-Other,559,0
3/4/21,Sex-Other,571,12
3/5/21,Sex-Other,580,9
3/6/21,Sex-Other,582,2
3/7/21,Sex-Other,586,4
3/8/21,Sex-Other,629,43
3/9/21,Sex-Other,629,0
3/10/21,Sex-Other,629,0
3/11/21,Sex-Other,629,0
3/12/21,Sex-Other,629,0
3/13/21,Sex-Other,629,0
3/14/21,Sex-Other,629,0
3/15/21,Sex-Other,629,0
3/16/21,Sex-Other,629,0
3/17/21,Sex-Other,629,0
3/18/21,Sex-Other,641,12
3/19/21,Sex-Other,643,2
3/20/21,Sex-Other,647,4
3/21/21,Sex-Other,648,1
3/22/21,Sex-Other,721,73
3/23/21,Sex-Other,758,37
3/24/21,Sex-Other,784,26
3/25/21,Sex-Other,843,59
3/26/21,Sex-Other,919,76
3/27/21,Sex-Other,980,61
3/28/21,Sex-Other,981,1
3/29/21,Sex-Other,1039,58
3/30/21,Sex-Other,1108,69
3/31/21,Sex-Other,1136,28
4/1/21,Sex-Other,1163,27
4/2/21,Sex-Other,1204,41
4/3/21,Sex-Other,1246,42
4/4/21,Sex-Other,1247,1
4/5/21,Sex-Other,1271,24
4/6/21,Sex-Other,1296,25
4/7/21,Sex-Other,1324,28
4/8/21,Sex-Other,1351,27
4/9/21,Sex-Other,1390,39
4/10/21,Sex-Other,1433,43
4/11/21,Sex-Other,1434,1
4/12/21,Sex-Other,1453,19
4/13/21,Sex-Other,1482,29
4/14/21,Sex-Other,1520,38
4/15/21,Sex-Other,1539,19
4/16/21,Sex-Other,1539,0
4/17/21,Sex-Other,1539,0
4/18/21,Sex-Other,1539,0
4/19/21,Sex-Other,1539,0
4/20/21,Sex-Other,1539,0
4/21/21,Sex-Other,1539,0
4/22/21,Sex-Other,1539,0
4/23/21,Sex-Other,1539,0
4/24/21,Sex-Other,1539,0
4/25/21,Sex-Other,1539,0
4/26/21,Sex-Other,1539,0
4/27/21,Sex-Other,1539,0
4/28/21,Sex-Other,1539,0
4/29/21,Sex-Other,1539,0
4/30/21,Sex-Other,1539,0
5/1/21,Sex-Other,1539,0
5/2/21,Sex-Other,1539,0
5/3/21,Sex-Other,1539,0
5/4/21,Sex-Other,1539,0
5/5/21,Sex-Other,1539,0
5/6/21,Sex-Other,1539,0
5/7/21,Sex-Other,1539,0
5/8/21,Sex-Other,1539,0
5/9/21,Sex-Other,1539,0
5/10/21,Sex-Other,1539,0
5/11/21,Sex-Other,1539,0
5/12/21,Sex-Other,1539,0
5/13/21,Sex-Other,1539,0
5/14/21,Sex-Other,1539,0
5/15/21,Sex-Other,1539,0
5/16/21,Sex-Other,1539,0
5/17/21,Sex-Other,1539,0
5/18/21,Sex-Other,1539,0
5/19/21,Sex-Other,1539,0
5/20/21,Sex-Other,1539,0
5/21/21,Sex-Other,1539,0
5/22/21,Sex-Other,1539,0
5/23/21,Sex-Other,1539,0
5/24/21,Sex-Other,1539,0
5/25/21,Sex-Other,1539,0
5/26/21,Sex-Other,1539,0
5/27/21,Sex-Other,1539,0
5/28/21,Sex-Other,1539,0
5/29/21,Sex-Other,1539,0
5/30/21,Sex-Other,1539,0
5/31/21,Sex-Other,1539,0
6/1/21,Sex-Other,1539,0
6/2/21,Sex-Other,1539,0
6/3/21,Sex-Other,1539,0
6/4/21,Sex-Other,1539,0
6/5/21,Sex-Other,1539,0
6/6/21,Sex-Other,1539,0
6/7/21,Sex-Other,1539,0
6/8/21,Sex-Other,1539,0
6/9/21,Sex-Other,1539,0
6/10/21,Sex-Other,1539,0
6/11/21,Sex-Other,1539,0
6/12/21,Sex-Other,1539,0
